Land Rover,Range Rover Sport,2007 ,312000,Diesel,190,2720,4x4,Automatic,5,SUV,5200
Mercedes-Benz,Vito,2010 ,336000,Diesel,115,2148,Rear,Manual,4,Minivan,6499
Audi,A4,2017 ,106188,Diesel,190,1968,4x4,Automatic,6,Sedan,20548
BMW,X5,2016 ,66000,Diesel,231,1995,4x4,Automatic,6,SUV,29631
Audi,A3,2010 ,176000,Petrol,125,1390,Front,Manual,5,Compact,6750
Audi,A4,2014 ,255000,Diesel,150,1968,Front,Automatic,5,Combi,8650
Skoda,Kamiq,2021 ,1,Petrol,95,999,Front,Manual,6,Compact,15700
Toyota,Auris,2009 ,202189,Petrol,101,1329,Front,Manual,4,Compact,1800
BMW,X5,2020 ,7200,Diesel,286,2993,4x4,Automatic,6,SUV,83900
Nissan,Qashqai,2014 ,164000,Diesel,110,1461,Front,Manual,5,SUV,11500
Mazda,CX-5,2013 ,169000,Diesel,150,2191,4x4,Automatic,6,SUV,10500
BMW,Seria 6,2013 ,189000,Diesel,313,2993,Rear,Automatic,5,Coupe,21500
Ford,Kuga,2015 ,106000,Diesel,140,1997,Front,Manual,5,SUV,12800
Audi,Q7,2007 ,290000,Diesel,239,2967,4x4,Automatic,4,SUV,9900
Skoda,Octavia,2008 ,206865,Diesel,170,1984,Front,Manual,4,Sedan,5300
Skoda,Fabia,2016 ,163718,Diesel,90,1422,Front,Manual,6,Combi,6249
Volkswagen,ARTEON,2017 ,49651,Diesel,240,2000,4x4,Automatic,6,Sedan,34980
Volkswagen,ARTEON,2017 ,55913,Diesel,240,1968,4x4,Automatic,6,Sedan,33630
Volkswagen,ARTEON,2017 ,72450,Diesel,240,1968,4x4,Automatic,6,Sedan,28749
Volkswagen,ARTEON,2017 ,95600,Diesel,240,1968,4x4,Automatic,6,Sedan,26990
Audi,A4,2016 ,155419,Diesel,190,1968,4x4,Automatic,6,Sedan,21499
Volvo,V60,2018 ,159000,Diesel,120,1969,Front,Automatic,6,Combi,13500
Ford,Tourneo Connect,2016 ,240000,Diesel,120,1499,Front,Manual,6,Minivan,7890
Suzuki,SX4 S-Cross,2018 ,55000,Petrol,111,998,4x4,Manual,6,SUV,12450
Skoda,Octavia,2015 ,165000,Diesel,105,1598,Front,Manual,5,Sedan,9499
Volkswagen,Passat,2011 ,214366,Diesel,105,1598,Front,Manual,5,Combi,5800
Dacia,Dokker,2015 ,176014,Diesel,90,1461,Front,Manual,5,Minivan,7000
Infiniti,FX 35,2007 ,173779,Petrol,280,3498,4x4,Automatic,4,SUV,2800
BMW,X6,2017 ,119500,Diesel,313,2993,4x4,Automatic,6,SUV,32900
Volkswagen,Jetta,2012 ,179000,Diesel,105,1598,Front,Manual,5,Sedan,8200
Mazda,3,2014 ,74000,Petrol,120,1998,Front,Manual,5,Compact,10950
Volvo,S90,2018 ,34756,Petrol,190,1969,Front,Automatic,6,Sedan,31955
Audi,A8,2017 ,110000,Diesel,262,2967,4x4,Automatic,6,Sedan,39627
BMW,Seria 3,2009 ,227593,Diesel,174,1995,Rear,Manual,5,Cabrio,8750
Volkswagen,Golf,2021 ,8,Diesel,116,1968,Front,Manual,6,Combi,22815
Skoda,Octavia,2016 ,121088,Diesel,110,1598,Front,Manual,6,Combi,10300
Land Rover,Discovery Sport,2019 ,20400,Diesel,180,2000,4x4,Automatic,6,SUV,39984
Ford,Kuga,2016 ,108000,Diesel,150,1997,4x4,Automatic,6,SUV,14750
Hyundai,ix35,2011 ,240000,Diesel,115,1700,Front,Manual,5,SUV,6600
Renault,Grand Scenic,2009 ,227000,Diesel,150,1995,Front,Automatic,4,Minivan,5850
Nissan,Navara,2008 ,258100,Diesel,171,2488,4x4,Manual,4,SUV,7250
Mercedes-Benz,A,2020 ,7343,Petrol,190,1991,4x4,Automatic,6,Compact,33900
Mercedes-Benz,A,2018 ,59000,Petrol,122,1595,Front,Automatic,6,Compact,16850
Volkswagen,Golf,2017 ,59037,Diesel,110,1598,Front,Manual,6,Combi,11900
Dacia,Logan,2017 ,122763,Petrol,90,898,Front,Manual,6,Combi,6750
Ford,Fiesta,2010 ,170000,Diesel,95,1560,Front,Manual,5,Small car,4950
Opel,Insignia,2018 ,179000,Diesel,136,1598,Front,Automatic,6,Sedan,12800
Mazda,6,2016 ,179226,Diesel,175,2191,Front,Automatic,6,Sedan,14990
Skoda,Octavia,2020 ,34251,Diesel,115,1598,Front,Automatic,6,Sedan,17650
Volkswagen,Golf,2010 ,115000,Petrol,160,1798,Front,Manual,5,Compact,5290
BMW,Seria 3,2013 ,174000,Diesel,143,1995,Rear,Automatic,5,Sedan,12100
BMW,X3,2013 ,250000,Diesel,184,1995,4x4,Automatic,5,SUV,12700
Ford,Mondeo,2017 ,195864,Diesel,120,1498,Front,Manual,6,Sedan,10300
Volkswagen,Jetta,2006 ,205000,Diesel,140,1968,Front,Manual,4,Sedan,3590
Audi,A3,2019 ,23275,Petrol,150,1496,Front,Automatic,6,Sedan,22450
Audi,Q5,2009 ,248000,Diesel,170,1968,4x4,Manual,4,SUV,11990
Ford,Mondeo,2010 ,198000,Diesel,125,1753,Front,Manual,4,Sedan,5150
Audi,A4,2009 ,161000,Diesel,143,1968,Front,Manual,5,Sedan,8200
Dacia,Sandero,2015 ,53309,Diesel,90,1461,Front,Manual,5,Compact,6100
Opel,Mokka,2013 ,144500,Diesel,130,1686,Front,Automatic,5,SUV,9850
Jeep,Renegade,2019 ,2500,Petrol,120,999,Front,Manual,6,SUV,19623
Alfa Romeo,Giulia,2016 ,60000,Diesel,180,2143,Rear,Automatic,6,Sedan,19040
Audi,A1,2016 ,100184,Diesel,116,1598,Front,Manual,6,Small car,11350
Audi,A5,2012 ,162250,Diesel,150,1968,Front,Manual,5,Cabrio,13950
Ford,Fiesta,2007 ,209000,Petrol,70,1299,Front,Manual,4,Small car,1799
Volkswagen,Passat CC,2014 ,182500,Diesel,140,1968,Front,Manual,5,Compact,9990
Dacia,Duster,2021 ,20000,Diesel,115,1461,4x4,Manual,6,SUV,16900
BMW,Seria 5,2014 ,199999,Diesel,184,1995,Rear,Automatic,5,Sedan,13450
Mercedes-Benz,GLE,2016 ,185215,Diesel,258,2987,4x4,Automatic,6,SUV,26800
Volkswagen,Touran,2008 ,260000,Diesel,105,1896,Front,Manual,4,Minivan,4650
Audi,Q3,2012 ,202494,Diesel,177,1968,4x4,Automatic,5,SUV,14990
Nissan,Qashqai,2011 ,165000,Diesel,110,1461,Front,Manual,5,SUV,7299
Opel,Insignia,2012 ,139000,Diesel,130,1956,Front,Manual,5,Combi,6950
Mercedes-Benz,GLK,2012 ,198000,Diesel,170,2143,4x4,Automatic,5,SUV,11450
Hyundai,I30,2019 ,83000,Petrol,100,1368,Front,Manual,6,Compact,10950
Volvo,XC 70,2016 ,195000,Diesel,215,2396,4x4,Automatic,6,Combi,14999
Land Rover,Range Rover,2020 ,18740,Diesel,275,2993,4x4,Automatic,6,SUV,98065
Mercedes-Benz,V,2019 ,50459,Diesel,191,2143,4x4,Automatic,6,Minivan,49900
Mercedes-Benz,V,2019 ,53049,Diesel,191,2143,4x4,Automatic,6,Minivan,49980
Mercedes-Benz,V,2019 ,71243,Diesel,191,2143,4x4,Automatic,6,Minivan,42986
Mercedes-Benz,V,2019 ,55443,Diesel,191,2143,4x4,Automatic,6,Minivan,43087
Mercedes-Benz,X,2019 ,29934,Diesel,259,2987,4x4,Automatic,6,SUV,49486
Mercedes-Benz,X,2019 ,38018,Diesel,259,2987,4x4,Automatic,6,SUV,50990
Mercedes-Benz,X,2019 ,39500,Diesel,259,2987,4x4,Automatic,6,SUV,49978
Mercedes-Benz,V,2019 ,52250,Diesel,191,2143,4x4,Automatic,6,Minivan,40864
Opel,Astra,2011 ,196000,Petrol,116,1598,Front,Automatic,5,Compact,5900
Volkswagen,Transporter,2020 ,1,Diesel,110,1968,Front,Manual,6,Minivan,30928
Mitsubishi,Colt,2009 ,189000,Petrol,95,1332,Front,Manual,4,Coupe,1900
Citroen,DS3,2012 ,78000,Diesel,110,1560,Front,Manual,5,Small car,6600
Volkswagen,Golf,2004 ,222000,Diesel,100,1896,Front,Manual,4,Combi,2089
Mercedes-Benz,GLE,2019 ,19850,Diesel,245,1950,4x4,Automatic,6,SUV,61000
Audi,Q3,2013 ,214000,Diesel,177,1968,4x4,Automatic,5,SUV,14350
Mercedes-Benz,E,2010 ,200750,Diesel,204,2143,Rear,Automatic,5,Coupe,13950
BMW,X6,2013 ,218000,Diesel,381,2993,4x4,Automatic,5,SUV,19900
Volvo,XC 60,2014 ,125000,Diesel,215,2400,4x4,Automatic,5,SUV,19700
Hyundai,i20,2021 ,1,Petrol,100,998,Front,Automatic,6,Compact,15705
Mercedes-Benz,GLE Coupe,2020 ,7000,Diesel,330,2925,4x4,Automatic,6,SUV,107088
Volkswagen,Passat,2002 ,292000,Diesel,130,1896,Front,Manual,3,Combi,2002
Hyundai,Tucson,2020 ,6,Petrol,150,1598,Front,Manual,6,SUV,19490
Audi,Q8,2019 ,100000,Diesel,286,2967,4x4,Automatic,6,SUV,74900
Volkswagen,Passat,2016 ,184000,Diesel,150,1968,Front,Manual,6,Combi,12250
Dacia,Dokker,2018 ,230000,Diesel,75,1461,Front,Manual,6,Minivan,7650
Mercedes-Benz,Vito,2019 ,56000,Diesel,163,2143,Rear,Automatic,6,Minivan,26500
Volkswagen,Passat,2006 ,267341,Diesel,140,1996,Front,Manual,4,Sedan,4599
Toyota,C-HR,2021 ,5,Hibrid,98,1798,Front,Automatic,6,SUV,22500
Volkswagen,Crafter,2011 ,257069,Diesel,135,1996,Front,Manual,5,Minivan,8999
Mercedes-Benz,C,2021 ,1,Petrol,156,1497,Rear,Automatic,6,Sedan,32960
Mercedes-Benz,GLK,2012 ,240000,Diesel,170,2143,4x4,Automatic,5,SUV,12200
Toyota,RAV4,2006 ,292000,Diesel,136,2200,4x4,Manual,4,SUV,5199
Skoda,Octavia,2020 ,31800,Diesel,149,1968,Front,Automatic,6,Sedan,5800
BMW,X1,2017 ,197560,Diesel,150,1995,Front,Automatic,6,SUV,15890
BMW,Seria 8,2021 ,1,Diesel,340,2993,4x4,Automatic,6,Sedan,115107
BMW,Seria 3,2020 ,45000,Diesel,190,1995,Rear,Automatic,6,Sedan,33890
Mercedes-Benz,GLC,2016 ,85000,Diesel,170,2143,4x4,Automatic,6,SUV,31000
Subaru,Forester,2016 ,100000,Petrol,150,1995,4x4,Automatic,6,Combi,19899
Hyundai,Elantra,2019 ,67642,Petrol,128,1591,Front,Manual,6,Sedan,10750
Renault,Megane,2019 ,24569,Diesel,115,1461,Front,Automatic,6,Compact,4300
Ford,Focus,2016 ,80224,Diesel,95,1499,Front,Manual,6,Compact,8898
Skoda,Octavia,2019 ,16638,Diesel,115,1598,Front,Automatic,6,Sedan,17899
Opel,Insignia,2015 ,128000,Diesel,130,1956,Front,Automatic,5,Combi,7499
Opel,Astra,2005 ,265589,Diesel,100,1686,Front,Manual,4,Compact,1750
Volkswagen,Jetta,2017 ,34000,Diesel,110,1968,Front,Manual,6,Sedan,12900
Renault,Clio,2015 ,117000,Diesel,90,1461,Front,Manual,6,Small car,6188
Ford,Focus,2014 ,178650,Diesel,115,1560,Front,Manual,5,Combi,6390
Ford,Fiesta,2017 ,114000,Diesel,75,1498,Front,Manual,6,Small car,6899
Audi,A4,2016 ,129000,Diesel,190,1968,Front,Automatic,6,Sedan,24700
Volkswagen,Passat,2012 ,263000,Diesel,140,1968,Front,Manual,5,Combi,7490
Hyundai,i10,2021 ,5,Petrol,84,1197,Front,Automatic,6,Small car,11476
Skoda,Octavia,2018 ,85952,Diesel,116,1598,Front,Manual,6,Sedan,13899
Dacia,Logan,2007 ,135000,Petrol,87,1598,Front,Manual,4,Sedan,2400
Mini,Countryman,2019 ,4143,Petrol,306,1998,4x4,Automatic,6,Compact,36890
Land Rover,Range Rover Sport,2006 ,346000,Diesel,190,2698,4x4,Automatic,4,SUV,7599
Audi,A4,2017 ,244000,Diesel,150,1968,Front,Automatic,6,Sedan,13500
Ford,Transit,2013 ,190700,Diesel,125,2198,Front,Manual,5,Minivan,7900
Ford,Mondeo,2015 ,16000,Diesel,180,1997,Front,Manual,6,Sedan,14900
Volkswagen,Passat,2011 ,116000,Diesel,140,1968,Front,Manual,5,Sedan,8790
Alfa Romeo,Giulia,2016 ,70000,Diesel,180,2143,Rear,Automatic,6,Sedan,19040
Land Rover,Range Rover,2012 ,119000,Diesel,313,4367,4x4,Automatic,5,SUV,20111
Fiat,Punto,2008 ,185000,Diesel,86,1248,Front,Manual,4,Compact,2100
Skoda,Superb,2009 ,206494,Diesel,170,1968,Front,Automatic,5,Sedan,2336
Hyundai,i20,2013 ,129000,Diesel,75,1120,Front,Manual,4,Compact,4200
Dacia,Logan,2014 ,109000,Diesel,90,1461,Front,Manual,5,Combi,6000
Volkswagen,Golf,2010 ,175000,Petrol,122,1390,Front,Automatic,5,Compact,6650
Mercedes-Benz,GLK,2013 ,220000,Diesel,170,2143,4x4,Automatic,6,SUV,11989
Audi,A4,2007 ,260000,Diesel,140,1984,Front,Automatic,4,Combi,3999
Peugeot,3008,2016 ,153336,Diesel,150,1997,Front,Manual,5,SUV,16600
Ford,Tourneo,2017 ,52700,Diesel,105,1500,Front,Manual,6,Minivan,9750
Ford,Focus,2018 ,14050,Diesel,120,1498,Front,Manual,6,Sedan,13850
Audi,A8,2013 ,262000,Diesel,250,2967,4x4,Automatic,5,Sedan,18500
Hyundai,I30,2010 ,246000,Diesel,90,1587,Front,Manual,5,Combi,3990
Chevrolet,Nubira,2007 ,247000,Diesel,94,1991,Front,Manual,4,Combi,1799
Kia,Ceed,2019 ,1,Petrol,140,1353,Front,Automatic,6,Compact,19064
Audi,A5,2015 ,212800,Diesel,204,2967,Front,Automatic,5,Compact,12000
BMW,Seria 3,2007 ,238400,Diesel,163,1995,Rear,Manual,4,Combi,4499
Skoda,Superb,2016 ,80000,Diesel,150,1968,Front,Automatic,6,Combi,15490
Mercedes-Benz,Vito,2015 ,261000,Diesel,140,2143,Rear,Manual,6,Minivan,14999
BMW,X1,2014 ,166000,Diesel,143,1995,4x4,Automatic,5,SUV,13950
Seat,Arona,2021 ,3,Petrol,110,999,Front,Automatic,6,Small car,17732
Audi,Q5,2017 ,80000,Diesel,190,1968,4x4,Automatic,6,SUV,30999
Mercedes-Benz,C,2008 ,295000,Diesel,150,2148,Rear,Manual,4,Combi,5490
Volkswagen,Golf,2008 ,197000,Petrol,122,1396,Front,Manual,4,Combi,4390
Renault,Fluence,2016 ,44030,Diesel,110,1461,Front,Manual,6,Sedan,9290
Renault,Kadjar,2016 ,140000,Diesel,110,1461,Front,Automatic,6,SUV,12450
BMW,X5,2008 ,280000,Diesel,235,2993,4x4,Automatic,4,SUV,8500
Volkswagen,Touran,2014 ,210000,Diesel,110,1598,Front,Manual,5,Minivan,7999
Skoda,Octavia,2015 ,150000,Diesel,110,1598,Front,Manual,5,Sedan,10750
Mazda,2,2009 ,106000,Petrol,75,1242,Front,Manual,4,Compact,3799
Peugeot,5008,2012 ,158819,Diesel,112,1560,Front,Manual,5,SUV,4000
Ford,Focus,2010 ,205000,Diesel,109,1560,Front,Manual,5,Compact,3999
Fiat,500,2009 ,174000,Petrol,69,1242,Front,Manual,5,Small car,4650
Volkswagen,Passat,2010 ,270099,Diesel,143,1968,Front,Manual,5,Combi,4199
Dacia,Dokker,2016 ,54490,Diesel,75,1461,Front,Manual,6,Minivan,8390
BMW,Seria 4,2017 ,51400,Diesel,190,1995,4x4,Automatic,6,Sedan,27480
Honda,Civic,2021 ,1,Petrol,182,1498,Front,Manual,6,Compact,23700
Mini,Countryman,2020 ,5000,Petrol,220,1499,4x4,Automatic,6,Compact,42483
Mercedes-Benz,Vito,2018 ,64000,Diesel,163,2143,Rear,Automatic,6,Minivan,27953
Audi,A6,2012 ,145113,Diesel,177,1968,Front,Automatic,5,Sedan,14890
Opel,Insignia,2012 ,168500,Diesel,161,2000,Front,Automatic,5,Sedan,6999
Mini,Cooper,2007 ,123200,Petrol,120,1600,Front,Manual,4,Small car,4999
Opel,Insignia,2009 ,167600,Diesel,160,2000,Front,Automatic,5,Sedan,7350
Opel,Insignia,2012 ,168500,Diesel,161,2000,Front,Automatic,5,Sedan,6999
Audi,A6,2009 ,247800,Diesel,239,2967,4x4,Automatic,5,Sedan,8999
Jeep,Compass,2011 ,195500,Diesel,163,2200,4x4,Manual,5,SUV,6799
Nissan,Qashqai,2015 ,223300,Diesel,130,1598,Front,Automatic,5,SUV,10999
Skoda,Fabia,2017 ,171200,Petrol,75,999,Front,Manual,6,Combi,6399
Seat,Ibiza,2009 ,217200,Diesel,105,1896,Front,Manual,4,Small car,3999
Toyota,RAV4,2011 ,200200,Diesel,150,2231,4x4,Manual,5,SUV,9499
Peugeot,207,2006 ,252000,Diesel,90,1560,Front,Manual,4,Coupe,670
Volkswagen,Amarok,2012 ,134040,Diesel,163,1968,4x4,Manual,5,SUV,14000
Ford,Kuga,2021 ,1,Diesel,190,1996,4x4,Automatic,6,SUV,33857
Volkswagen,Golf,2017 ,59484,Diesel,115,1598,Front,Automatic,6,Compact,14500
Audi,Q5,2018 ,142144,Diesel,190,1968,4x4,Automatic,6,SUV,29155
Audi,A8,2019 ,190000,Hibrid,340,2995,4x4,Automatic,6,Sedan,49990
Volkswagen,Multivan,2021 ,5,Diesel,150,1968,Front,Automatic,6,Minivan,49995
Renault,Megane,2014 ,122900,Diesel,110,1461,Front,Manual,5,Combi,6990
Mercedes-Benz,A,2007 ,270000,Petrol,115,1698,Front,Manual,4,Small car,2790
BMW,Seria 5,2012 ,272000,Diesel,185,1995,Rear,Manual,5,Sedan,9990
Ford,C-MAX,2006 ,281000,Diesel,115,1786,Front,Manual,4,Minivan,2250
Renault,Megane,2010 ,225000,Diesel,110,1485,Front,Manual,5,Combi,3990
Ford,Mondeo,2009 ,225000,Diesel,125,1786,Front,Manual,4,Combi,3990
Volkswagen,Golf,2010 ,162000,Petrol,80,1390,Front,Manual,5,Compact,5199
Volkswagen,Golf,2013 ,152000,Petrol,140,1395,Front,Manual,6,Compact,11290
Opel,Zafira,2017 ,148200,Diesel,120,1598,Front,Manual,6,Minivan,11748
Nissan,Qashqai,2007 ,202100,Diesel,106,1461,Front,Manual,4,SUV,6250
Renault,Laguna,2012 ,200000,Diesel,110,1461,Front,Manual,5,Sedan,5490
BMW,Seria 3,2016 ,191000,Diesel,190,1995,4x4,Automatic,6,Combi,13989
BMW,X3,2011 ,199999,Diesel,184,1995,4x4,Automatic,5,SUV,11300
BMW,X7,2020 ,22500,Diesel,265,2993,4x4,Automatic,6,SUV,89131
Skoda,Octavia,2009 ,230000,Petrol,122,1390,Front,Manual,5,Combi,4990
Skoda,Octavia,2010 ,263000,Diesel,105,1598,4x4,Manual,5,Combi,5790
Volkswagen,Golf,2009 ,176317,Petrol,122,1390,Front,Manual,5,Compact,5790
Volvo,S90,2016 ,96000,Diesel,235,1969,4x4,Automatic,6,Sedan,28500
Audi,A4,2010 ,271000,Diesel,143,1968,Front,Automatic,5,Sedan,8200
Seat,Leon,2016 ,148342,Petrol,110,1197,Front,Manual,6,Compact,8790
Mercedes-Benz,A,2010 ,194000,Petrol,116,1699,Front,Manual,5,Compact,4650
BMW,X1,2015 ,211500,Diesel,143,1995,4x4,Automatic,5,SUV,13690
Skoda,Octavia,2009 ,212000,Diesel,105,1896,Front,Manual,4,Combi,3650
Citroen,C5,2010 ,258000,Diesel,160,1997,Front,Manual,5,Sedan,4799
Hyundai,Tucson,2020 ,1,Hibrid,180,1591,4x4,Automatic,6,SUV,30744
Mercedes-Benz,SL,2014 ,108000,Petrol,333,2996,Rear,Automatic,6,Cabrio,39000
Hyundai,Santa Fe,2015 ,280000,Diesel,197,2199,4x4,Automatic,5,SUV,11999
Volvo,XC 60,2011 ,257000,Diesel,163,2400,4x4,Automatic,5,SUV,9499
Seat,Ibiza,2011 ,224000,Diesel,105,1598,Front,Manual,5,Small car,4299
Volkswagen,Caddy,2009 ,238752,Diesel,75,1896,Front,Manual,4,Minivan,3490
Volkswagen,Caddy,2007 ,281122,Diesel,105,1896,Front,Manual,4,Minivan,3490
Audi,A6,2007 ,188000,Diesel,140,1968,Front,Manual,4,Combi,4500
Mini,Countryman,2014 ,163452,Diesel,112,1598,Front,Manual,6,SUV,7800
Mitsubishi,ASX,2014 ,169000,Petrol,117,1590,Front,Manual,5,SUV,8490
Seat,Arona,2021 ,1600,Petrol,95,999,Front,Manual,6,SUV,14300
Kia,Sportage,2015 ,95000,Diesel,185,1995,4x4,Automatic,5,SUV,14199
Volkswagen,T-ROC,2020 ,5,Petrol,150,1498,Front,Automatic,6,Cabrio,33665
BMW,X3,2012 ,184500,Diesel,184,1995,4x4,Automatic,5,SUV,13690
Mercedes-Benz,A,2015 ,116000,Diesel,109,1461,Front,Automatic,6,Compact,13499
Dacia,Sandero,2016 ,44700,Petrol,75,1149,Front,Manual,5,Small car,4490
Nissan,Qashqai,2014 ,192294,Diesel,130,1598,Front,Manual,5,SUV,8990
Renault,Kangoo,2020 ,28293,Diesel,95,1461,Front,Manual,6,Minivan,14950
Mercedes-Benz,E,2002 ,318000,Diesel,150,2148,Rear,Automatic,3,Sedan,3990
Volkswagen,Passat,2016 ,115000,Diesel,150,1968,Front,Manual,6,Combi,8500
Opel,Insignia,2016 ,161641,Diesel,136,1598,Front,Manual,6,Combi,8550
Opel,Astra,2016 ,154244,Diesel,110,1598,Front,Manual,6,Combi,6849
Volvo,XC 60,2012 ,200000,Diesel,163,1984,Front,Automatic,5,SUV,10200
Volkswagen,Golf,2015 ,241968,Petrol,105,1197,Front,Manual,6,Combi,6490
Renault,Koleos,2018 ,26495,Diesel,175,1995,4x4,Automatic,6,SUV,26490
Subaru,Forester,2012 ,215000,Diesel,147,1998,4x4,Manual,5,Combi,5990
Volkswagen,ARTEON,2018 ,109950,Diesel,150,1968,Front,Automatic,6,Sedan,23989
BMW,Seria 3,2016 ,199633,Diesel,190,1995,Rear,Automatic,6,Sedan,14890
Volkswagen,Transporter,2014 ,175000,Diesel,180,1968,4x4,Automatic,5,Minivan,17731
Volkswagen,Golf,2016 ,122000,Diesel,184,1968,Front,Manual,6,Combi,16350
Opel,Vivaro,2011 ,272000,Diesel,114,1995,Front,Manual,5,Minivan,5712
BMW,Seria 3,2006 ,238000,Petrol,150,1995,Rear,Manual,4,Sedan,4699
Audi,A6,2009 ,259000,Diesel,233,2967,4x4,Manual,5,Combi,6999
Volkswagen,Golf,2011 ,195000,Diesel,110,1598,Front,Manual,5,Combi,5299
Volkswagen,Sharan,2007 ,226000,Diesel,140,1968,Front,Manual,4,Minivan,4999
Audi,A4,2008 ,316000,Diesel,115,1896,Front,Manual,4,Sedan,4499
Volvo,XC 60,2015 ,171000,Diesel,181,1969,Front,Manual,6,SUV,16350
Ford,Focus,2015 ,83000,Petrol,150,1596,Front,Automatic,5,Small car,8100
Volkswagen,Passat,2018 ,219000,Diesel,150,1968,Front,Automatic,6,Combi,12355
Opel,Astra,2017 ,172300,Diesel,135,1598,Front,Manual,6,Combi,8990
Volkswagen,Amarok,2011 ,238000,Diesel,163,1968,4x4,Manual,5,SUV,16200
Opel,Astra,2012 ,240216,Diesel,110,1686,Front,Manual,5,Compact,3800
Peugeot,508,2014 ,184000,Diesel,114,1560,Front,Manual,5,Sedan,6990
Hyundai,Tucson,2007 ,163958,Diesel,140,1991,Front,Manual,4,SUV,4490
Volkswagen,Passat,2009 ,257143,Diesel,140,1968,Front,Automatic,5,Sedan,5350
Audi,A4,2011 ,208418,Diesel,143,1968,Front,Manual,5,Combi,6990
Toyota,RAV4,2009 ,241000,Diesel,136,2231,4x4,Manual,4,SUV,5690
Audi,Q5,2014 ,178000,Diesel,258,2967,4x4,Automatic,5,SUV,19799
Mercedes-Benz,C,2011 ,185000,Diesel,136,2143,Rear,Manual,5,Sedan,7700
Hyundai,ix35,2015 ,160000,Diesel,184,1995,4x4,Automatic,5,SUV,12900
Mitsubishi,Pajero Pinin,2003 ,178000,Petrol,90,1800,4x4,Manual,3,SUV,4199
Mercedes-Benz,S,2015 ,79000,Petrol,455,4663,4x4,Automatic,5,Coupe,57500
Audi,A4,2014 ,147011,Diesel,150,1968,Front,Manual,6,Combi,12300
Dacia,Logan,2018 ,61000,Petrol,74,999,Front,Manual,6,Sedan,5700
Kia,Sorento,2013 ,217888,Diesel,197,2199,4x4,Manual,5,SUV,12300
Volkswagen,Golf,2009 ,106739,Diesel,105,1896,Front,Manual,4,Compact,5350
Volkswagen,Golf,2007 ,203555,Diesel,170,1968,Front,Manual,4,Compact,5150
Renault,Clio,2008 ,212461,Petrol,112,1598,Front,Manual,4,Small car,3650
Audi,Q5,2013 ,195827,Diesel,170,1968,4x4,Automatic,5,SUV,16990
Porsche,Cayenne,2016 ,186000,Diesel,262,2967,4x4,Automatic,6,SUV,36963
Audi,A4,2007 ,249000,Diesel,140,1984,Front,Manual,4,Combi,4444
Audi,Q5,2011 ,161000,Diesel,170,1996,4x4,Automatic,5,SUV,13450
Audi,Q5,2010 ,169000,Diesel,170,1968,4x4,Automatic,5,SUV,9999
BMW,Seria 3,2011 ,173000,Diesel,116,1995,Rear,Manual,5,Sedan,6990
Audi,A3,2009 ,167000,Diesel,140,1968,Front,Automatic,5,Compact,6700
Audi,A4,2010 ,234000,Diesel,143,1968,Front,Automatic,5,Combi,6800
Land Rover,Range Rover Evoque,2013 ,155000,Diesel,150,2179,4x4,Automatic,5,SUV,14800
BMW,Seria 3,2009 ,300600,Diesel,177,1995,Rear,Manual,5,Combi,5300
Volkswagen,Golf,2004 ,201900,Diesel,105,1896,Front,Manual,4,Compact,2800
Volkswagen,Golf,2012 ,262500,Diesel,105,1598,Front,Manual,5,Combi,4999
Skoda,Superb,2011 ,193500,Diesel,105,1598,Front,Manual,5,Sedan,6390
Skoda,Octavia,2005 ,263500,Diesel,140,1968,Front,Manual,4,Combi,2790
Volkswagen,Eos,2010 ,214290,Diesel,140,1968,Front,Manual,5,Cabrio,6300
Skoda,Octavia,2016 ,135828,Diesel,110,1598,Front,Manual,6,Sedan,9149
Opel,Ampera,2012 ,242928,Hibrid,86,1398,Front,Automatic,5,SUV,8800
Volkswagen,Tiguan,2010 ,225638,Diesel,140,1968,4x4,Automatic,5,SUV,9800
Ford,Transit Custom ,2018 ,86900,Diesel,130,1996,Front,Manual,6,Minivan,16900
Opel,Astra,2009 ,206100,Petrol,116,1598,Front,Manual,4,Combi,2850
BMW,X1,2013 ,152000,Diesel,143,1995,4x4,Automatic,5,SUV,12400
Hyundai,Tucson,2018 ,125000,Diesel,136,1598,Front,Automatic,6,SUV,16990
BMW,X3,2007 ,201000,Diesel,150,1995,4x4,Manual,4,SUV,6500
Land Rover,Range Rover Evoque,2017 ,149000,Diesel,180,1999,4x4,Automatic,6,SUV,25490
Mercedes-Benz,Sprinter,2013 ,235000,Diesel,163,2143,Rear,Manual,5,Minivan,9850
Ford,Fiesta,2015 ,117000,Petrol,101,998,Front,Manual,6,Small car,6990
Skoda,Octavia,2018 ,107223,Diesel,150,1968,Front,Automatic,6,Combi,17838
Volkswagen,Passat,2006 ,269097,Diesel,140,1968,Front,Manual,4,Combi,2700
Mercedes-Benz,A,2007 ,151000,Petrol,115,1699,Front,Manual,4,Compact,2890
Volkswagen,Golf Plus,2006 ,210000,Diesel,105,1896,Front,Manual,4,Compact,2895
Volkswagen,Passat,2017 ,235616,Hibrid,156,1395,Front,Automatic,6,Sedan,17838
Skoda,Superb,2015 ,152000,Diesel,170,1968,4x4,Automatic,5,Sedan,13800
BMW,Seria 5,2009 ,275000,Diesel,177,1995,Rear,Manual,5,Sedan,6850
